id,Hardness
13662,4.1579604
13663,6.2762938
13664,6.071783
13665,2.7663305
13666,4.9598002
13667,4.5906634
13668,5.746199
13669,5.9768376
13670,3.794958
13671,4.137153
13672,4.928764
13673,3.443267
13674,5.468582
13675,5.563195
13676,4.1805434
13677,5.982929
13678,2.673287
13679,5.7527323
13680,5.807773
13681,5.3532953
13682,2.549039
13683,2.6504955
13684,4.534082
13685,2.8598049
13686,6.532251
13687,5.683092
13688,3.0085747
13689,3.4872332
13690,2.5846713
13691,5.687215
13692,5.5858107
13693,5.376105
13694,5.8787913
13695,3.4356446
13696,5.6985264
13697,4.7805276
13698,5.4546137
13699,2.32386
13700,2.5483613
13701,6.1793246
13702,3.1311018
13703,4.761993
13704,5.609328
13705,3.968724
13706,2.5736015
13707,3.742167
13708,2.3502991
13709,2.4555635
13710,1.134986
13711,5.28717
13712,3.4890127
13713,5.275802
13714,5.708226
13715,3.6833782
13716,9.979686
13717,5.16903
13718,4.6077867
13719,4.703448
13720,5.854605
13721,7.2083907
13722,6.142226
13723,5.694573
13724,5.9525895
13725,2.5663936
13726,5.9525347
13727,5.668391
13728,4.212982
13729,4.356208
13730,5.0367527
13731,4.468509
13732,2.1902623
13733,5.835103
13734,4.1346536
13735,5.7479024
13736,5.409745
13737,4.459178
13738,2.938723
13739,4.330105
13740,6.074947
13741,5.5219445
13742,4.7700157
13743,6.0119367
13744,5.9000072
13745,5.8963385
13746,4.897823
13747,2.7388086
13748,5.5769577
13749,5.9544053
13750,5.904741
13751,5.139614
13752,5.685364
13753,4.8435082
13754,5.6627326
13755,5.336796
13756,5.413629
13757,2.8301027
13758,3.1216767
13759,3.4762294
13760,2.737648
13761,5.87849
13762,4.921486
13763,4.651336
13764,7.4178033
13765,5.548506
13766,3.8127007
13767,2.280904
13768,5.625903
13769,4.108747
13770,4.849232
13771,5.0698695
13772,2.7769725
13773,4.077718
13774,5.835419
13775,3.9398537
13776,4.492294
13777,6.014416
13778,5.482187
13779,5.125201
13780,5.632799
13781,3.9453452
13782,2.9272065
13783,4.016254
13784,6.0727415
13785,5.7040462
13786,4.879439
13787,5.2367115
13788,5.4403625
13789,4.7747693
13790,2.8746743
13791,4.3605037
13792,2.9348273
13793,3.9028037
13794,5.797404
13795,5.532084
13796,3.8871393
13797,4.7717767
13798,2.4982667
13799,2.151013
13800,2.410478
13801,6.2264867
13802,5.9178343
13803,4.7585263
13804,3.0611968
13805,5.2078905
13806,5.0044503
13807,5.346987
13808,4.1185102
13809,5.631481
13810,5.0869365
13811,6.6202383
13812,5.01574
13813,4.0025415
13814,5.5752783
13815,3.5186825
13816,4.063632
13817,4.5366955
13818,5.7022324
13819,3.6143904
13820,5.359285
13821,4.3352213
13822,5.8388195
13823,5.5219445
13824,4.775823
13825,5.5825567
13826,7.0841613
13827,3.203042
13828,6.215555
13829,4.255404
13830,5.3828664
13831,5.636575
13832,5.401805
13833,5.831298
13834,3.783635
13835,5.8844314
13836,5.444053
13837,5.133184
13838,4.3517127
13839,2.4353142
13840,5.054337
13841,4.2732453
13842,4.9886093
13843,4.1679344
13844,5.6587195
13845,2.311344
13846,9.696898
13847,5.311305
13848,5.212622
13849,3.8962114
13850,5.392617
13851,4.332333
13852,6.370736
13853,5.9587646
13854,5.5549703
13855,2.9958901
13856,2.0673075
13857,5.5943255
13858,2.2925317
13859,1.9363105
13860,4.737975
13861,2.8278205
13862,3.1440356
13863,2.3361845
13864,6.1074624
13865,5.3651676
13866,6.132925
13867,4.398965
13868,2.3324885
13869,5.9101706
13870,5.5479803
13871,5.3565435
13872,5.815921
13873,6.569801
13874,5.393061
13875,4.764461
13876,6.1245837
13877,5.128886
13878,3.9903922
13879,5.0690084
13880,4.8042564
13881,3.555892
13882,3.4409199
13883,2.2945676
13884,4.9337807
13885,3.5419092
13886,2.6763613
13887,5.092846
13888,3.2864695
13889,6.032333
13890,6.6128798
13891,5.2779474
13892,4.183348
13893,6.4268055
13894,4.367371
13895,4.945112
13896,3.4836795
13897,5.1132474
13898,3.2724168
13899,4.0872817
13900,3.1359758
13901,5.698886
13902,4.7097597
13903,4.132167
13904,4.58621
13905,4.798305
13906,4.8125153
13907,4.98545
13908,2.5639577
13909,3.5179527
13910,4.896067
13911,5.441594
13912,2.358758
13913,4.4930606
13914,5.3079963
13915,5.4131837
13916,5.86995
13917,3.3858237
13918,2.4882083
13919,2.719065
13920,4.883972
13921,5.7751484
13922,5.1293397
13923,3.4312782
13924,6.039215
13925,5.5923085
13926,5.909728
13927,5.993169
13928,5.8210535
13929,3.4472852
13930,2.6520503
13931,2.1005485
13932,4.7661576
13933,6.2374
13934,5.052784
13935,2.1805716
13936,4.534023
13937,2.5875268
13938,2.0397806
13939,5.633642
13940,5.1397386
13941,3.0237522
13942,5.8417807
13943,4.7417684
13944,3.9250772
13945,2.6186016
13946,2.351431
13947,6.3231473
13948,4.8332434
13949,2.90281
13950,2.5873473
13951,5.2303185
13952,5.931497
13953,4.852266
13954,5.764601
13955,2.8146954
13956,4.5336294
13957,3.7295506
13958,5.835573
13959,3.9006414
13960,5.1570873
13961,5.817197
13962,6.169434
13963,3.8678508
13964,6.1290555
13965,5.9465957
13966,5.1828165
13967,5.715111
13968,2.812896
13969,5.4331365
13970,5.943079
13971,5.3396587
13972,2.6556168
13973,3.9004278
13974,6.2255893
13975,6.068308
13976,2.9292607
13977,6.0279837
13978,2.5967855
13979,5.4992504
13980,5.621092
13981,5.566628
13982,5.6878276
13983,4.406387
13984,3.006585
13985,5.3852663
13986,2.3103895
13987,4.231004
13988,2.5820642
13989,4.7493005
13990,5.7985487
13991,6.0235777
13992,4.529878
13993,5.6640306
13994,3.471411
13995,5.269778
13996,6.0870442
13997,2.4625952
13998,6.1312957
13999,3.0447886
14000,3.8441648
14001,4.868846
14002,3.532512
14003,5.333275
14004,3.6920583
14005,4.393307
14006,6.2190194
14007,2.1912413
14008,6.4701605
14009,5.948115
14010,6.601863
14011,2.8555233
14012,5.150993
14013,6.940984
14014,5.8359895
14015,4.3316655
14016,2.4710288
14017,4.816316
14018,6.1874595
14019,3.5337434
14020,3.7111416
14021,4.5482693
14022,2.6039338
14023,5.29975
14024,5.2021832
14025,5.9204516
14026,5.817921
14027,3.546108
14028,6.055923
14029,4.9454365
14030,4.6929708
14031,5.820908
14032,5.903292
14033,6.242431
14034,3.773131
14035,4.40258
14036,4.222303
14037,4.426482
14038,5.755544
14039,4.6307473
14040,3.7383177
14041,6.095605
14042,5.169502
14043,5.2849813
14044,4.0580373
14045,2.465526
14046,2.4163516
14047,4.36757
14048,5.779074
14049,4.097878
14050,5.408263
14051,5.7248826
14052,2.4667509
14053,3.012165
14054,6.6036615
14055,3.455071
14056,4.0571585
14057,6.2308264
14058,2.983392
14059,4.9361925
14060,5.292069
14061,4.0219555
14062,3.736033
14063,5.3423553
14064,3.9346383
14065,4.530108
14066,3.8345401
14067,5.3233986
14068,2.5680761
14069,4.88507
14070,3.060395
14071,2.619617
14072,2.3204248
14073,2.972254
14074,4.7073665
14075,5.427759
14076,6.396091
14077,5.1102743
14078,6.030244
14079,5.550668
14080,5.082158
14081,5.6146474
14082,2.2521043
14083,5.230747
14084,5.9513493
14085,5.196622
14086,3.0810764
14087,6.5212417
14088,2.9214377
14089,6.622466
14090,4.4711127
14091,3.2655547
14092,6.277566
14093,6.01141
14094,3.9018352
14095,5.6694846
14096,4.859814
14097,2.4859655
14098,3.6163783
14099,6.5148535
14100,2.4294136
14101,5.991445
14102,5.849989
14103,5.0912013
14104,5.8683834
14105,4.6549363
14106,2.6530802
14107,5.0035295
14108,5.995742
14109,4.462519
14110,3.5936468
14111,3.5292516
14112,5.5310245
14113,4.2435794
14114,5.798464
14115,3.2175276
14116,5.9134355
14117,5.9489365
14118,2.3431582
14119,2.6724117
14120,3.0143583
14121,5.267639
14122,5.654484
14123,2.8481772
14124,5.7797823
14125,5.319198
14126,5.6479692
14127,4.866244
14128,4.5953927
14129,4.97264
14130,5.0804462
14131,5.227263
14132,2.866055
14133,3.3096302
14134,5.4867477
14135,4.310063
14136,2.439571
14137,5.87411
14138,5.440905
14139,5.204682
14140,3.5329232
14141,5.7889466
14142,3.5175076
14143,4.371093
14144,5.567576
14145,2.5110621
14146,5.378006
14147,5.5966315
14148,6.076396
14149,5.690482
14150,5.127259
14151,2.5616345
14152,4.2164392
14153,4.518548
14154,3.0285966
14155,2.7130659
14156,4.5403643
14157,4.6097245
14158,4.902672
14159,4.213296
14160,5.89747
14161,5.0781302
14162,4.5108895
14163,5.8527665
14164,5.0074615
14165,3.0087922
14166,3.2409906
14167,5.7855167
14168,4.8440638
14169,2.441942
14170,4.891578
14171,5.8893394
14172,5.1698174
14173,4.476343
14174,3.417134
14175,2.493426
14176,3.7796237
14177,3.9267373
14178,4.212241
14179,4.2773814
14180,3.5653484
14181,5.832291
14182,4.6522946
14183,5.8925495
14184,2.798563
14185,2.8494725
14186,6.1808915
14187,4.644995
14188,5.1510873
14189,3.747269
14190,5.823221
14191,2.0755808
14192,5.615417
14193,5.7185044
14194,4.794013
14195,2.6968393
14196,4.390054
14197,6.1610093
14198,3.7221375
14199,5.767135
14200,3.3535755
14201,5.6861258
14202,5.7552805
14203,5.3534293
14204,6.111726
14205,5.823671
14206,6.0563717
14207,3.9319732
14208,2.8852265
14209,4.086
14210,6.3017397
14211,5.598913
14212,5.598862
14213,5.628656
14214,5.9544206
14215,3.8224115
14216,6.0362144
14217,4.391869
14218,3.5458713
14219,3.9462168
14220,5.9756365
14221,5.559935
14222,3.6051612
14223,5.6895056
14224,5.8494005
14225,4.5552998
14226,5.27859
14227,5.925151
14228,2.8074162
14229,4.9211726
14230,6.125727
14231,5.585049
14232,4.2587304
14233,5.896526
14234,5.237462
14235,5.5998325
14236,3.070913
14237,4.727486
14238,3.180738
14239,5.828459
14240,5.3270397
14241,5.6328077
14242,5.7959642
14243,5.5706363
14244,6.272461
14245,3.4146538
14246,5.4162335
14247,5.5219445
14248,4.5130157
14249,5.247562
14250,3.9472983
14251,6.3938675
14252,5.9786234
14253,4.798772
14254,5.7567058
14255,2.3258939
14256,2.8326044
14257,4.8045425
14258,4.8527484
14259,5.878779
14260,3.8848457
14261,5.777257
14262,2.517329
14263,4.02455
14264,3.2553961
14265,5.6806846
14266,5.336121
14267,5.411839
14268,3.0008583
14269,3.404358
14270,4.226017
14271,4.6357694
14272,2.0538754
14273,4.5128136
14274,2.4776819
14275,5.674834
14276,4.522145
14277,2.474684
14278,5.672276
14279,5.091864
14280,5.7003675
14281,4.8156624
14282,6.0011425
14283,3.783914
14284,3.7416844
14285,5.9329486
14286,1.9722544
14287,2.2806604
14288,4.6818295
14289,4.1475143
14290,3.2447712
14291,5.43319
14292,3.1817586
14293,3.5461245
14294,3.9531252
14295,4.253559
14296,5.9189796
14297,5.4424086
14298,6.180142
14299,2.567726
14300,5.454431
14301,4.3134036
14302,5.34568
14303,1.8617986
14304,3.8695889
14305,3.3751526
14306,5.650177
14307,6.053507
14308,3.1756606
14309,4.912109
14310,4.7638187
14311,5.690145
14312,4.2120442
14313,6.200471
14314,5.714014
14315,5.6266694
14316,6.3808503
14317,6.084276
14318,4.103503
14319,1.7194316
14320,3.963639
14321,2.5284202
14322,6.023914
14323,5.504302
14324,3.083726
14325,2.3319237
14326,3.161694
14327,3.3409917
14328,5.442186
14329,3.740619
14330,2.5144086
14331,5.6050644
14332,5.295355
14333,5.7700324
14334,5.7809014
14335,6.061359
14336,3.8762877
14337,4.997285
14338,3.839861
14339,3.1350946
14340,3.7333848
14341,7.0751777
14342,3.6984441
14343,4.3178716
14344,3.186765
14345,4.6528487
14346,6.1569552
14347,3.5768564
14348,5.907005
14349,5.3052254
14350,5.4587936
14351,2.3591025
14352,5.45521
14353,5.3641596
14354,6.20004
14355,5.9429164
14356,4.7470064
14357,3.3213503
14358,6.0294404
14359,6.2572694
14360,5.821057
14361,5.479692
14362,5.335064
14363,5.0785065
14364,6.002863
14365,5.080121
14366,5.737798
14367,3.2799206
14368,2.3755665
14369,5.341149
14370,6.13003
14371,3.5659535
14372,3.483432
14373,5.8011975
14374,7.4917755
14375,5.9131613
14376,5.009556
14377,5.430996
14378,4.655085
14379,5.8565702
14380,2.9753711
14381,5.005993
14382,2.6087775
14383,5.067153
14384,5.384613
14385,2.933586
14386,4.997588
14387,5.781713
14388,6.048254
14389,3.2557442
14390,4.730484
14391,6.6262603
14392,8.054635
14393,3.6933904
14394,6.0188622
14395,5.3766184
14396,5.760648
14397,6.117217
14398,2.7814653
14399,2.7669895
14400,4.340454
14401,7.1721134
14402,8.216267
14403,6.168123
14404,2.848984
14405,5.4381447
14406,6.9231124
14407,5.2244782
14408,5.6129427
14409,5.620714
14410,5.003017
14411,6.524698
14412,3.5066652
14413,5.449301
14414,5.657367
14415,4.3131404
14416,4.8563914
14417,5.7624216
14418,2.43658
14419,4.1783824
14420,5.33137
14421,4.8399835
14422,5.9845986
14423,4.753502
14424,2.4124582
14425,2.4738965
14426,6.045442
14427,1.7774917
14428,2.600269
14429,3.335925
14430,4.396505
14431,3.3675935
14432,4.125238
14433,4.207687
14434,6.244925
14435,4.8657546
14436,5.923271
14437,2.6842604
14438,5.4466195
14439,5.978608
14440,3.7444432
14441,5.404609
14442,3.3164728
14443,5.0878077
14444,4.6080017
14445,2.7968435
14446,4.1368656
14447,5.0756016
14448,3.4886847
14449,5.02678
14450,3.2873807
14451,4.030141
14452,3.129496
14453,2.894618
14454,5.8920927
14455,2.7631445
14456,6.1306624
14457,5.61514
14458,4.393683
14459,5.9209313
14460,5.5094404
14461,5.234793
14462,4.367797
14463,3.9261894
14464,5.7765946
14465,5.2330413
14466,6.0955625
14467,5.2657533
14468,6.0850687
14469,4.9867043
14470,5.301258
14471,4.56092
14472,4.755694
14473,5.758282
14474,3.328332
14475,5.4121222
14476,5.4823036
14477,5.978608
14478,5.9214687
14479,5.3197145
14480,2.67907
14481,4.838634
14482,4.6061
14483,5.074555
14484,5.215851
14485,5.64308
14486,5.7626348
14487,3.8787012
14488,4.2164865
14489,4.0583105
14490,3.830927
14491,2.7615325
14492,5.3856215
14493,5.0417466
14494,6.197038
14495,3.4166489
14496,5.3707876
14497,3.6488109
14498,5.3558097
14499,5.915867
14500,5.9923797
14501,4.9860573
14502,5.914952
14503,5.2944975
14504,5.9190426
14505,4.4986415
14506,5.5955906
14507,5.6873016
14508,5.4549623
14509,4.66466
14510,4.5768394
14511,3.7081914
14512,5.580015
14513,2.2222168
14514,5.40353
14515,3.962778
14516,5.6767826
14517,3.153425
14518,5.9383574
14519,3.3617916
14520,3.3640494
14521,4.0234857
14522,6.2670193
14523,1.9818954
14524,4.7737083
14525,6.0155234
14526,5.5380654
14527,6.028168
14528,3.509628
14529,5.0305285
14530,4.363232
14531,6.2491293
14532,4.5503383
14533,3.7961926
14534,5.460368
14535,2.7703557
14536,2.96266
14537,5.7233896
14538,4.434216
14539,4.893863
14540,5.636041
14541,5.599234
14542,5.1847014
14543,6.1781826
14544,4.3971334
14545,4.051517
14546,4.6007657
14547,2.0673075
14548,5.7485647
14549,3.67705
14550,4.7294436
14551,3.5823944
14552,5.1470637
14553,3.9326642
14554,3.3609748
14555,5.8889513
14556,3.6979332
14557,2.510465
14558,5.498054
14559,4.1466975
14560,3.4684024
14561,2.4372492
14562,5.662446
14563,5.6189117
14564,4.9485874
14565,5.611777
14566,4.8539553
14567,6.5138097
14568,2.2984567
14569,5.4371934
14570,5.432605
14571,5.0215187
14572,2.3238864
14573,5.0199823
14574,5.255629
14575,2.4609509
14576,5.6791763
14577,5.538337
14578,3.805228
14579,6.823501
14580,4.6280193
14581,6.1264963
14582,5.586474
14583,4.1600165
14584,2.9772859
14585,5.511723
14586,5.633931
14587,5.8296695
14588,5.2482047
14589,4.8941875
14590,3.94072
14591,6.7489
14592,5.885534
14593,5.018373
14594,5.382556
14595,3.6572456
14596,5.956203
14597,6.002352
14598,2.819634
14599,3.763891
14600,2.1990104
14601,5.2709966
14602,5.2895494
14603,4.267294
14604,5.0808625
14605,5.0923753
14606,4.0830255
14607,6.113451
14608,5.564644
14609,5.746271
14610,5.048179
14611,4.355742
14612,3.009703
14613,5.2522974
14614,4.338366
14615,6.245892
14616,2.6780164
14617,3.6617928
14618,6.0466576
14619,5.7683167
14620,6.529392
14621,3.5414433
14622,2.4179459
14623,5.338541
14624,5.4259048
14625,6.2460446
14626,2.8567636
14627,2.4606109
14628,5.855481
14629,3.641751
14630,4.649439
14631,3.2902274
14632,5.0484366
14633,5.4500403
14634,5.4618087
14635,5.215617
14636,6.623929
14637,2.370409
14638,5.1571965
14639,5.6960063
14640,2.3957288
14641,4.9566307
14642,5.4156604
14643,5.8098507
14644,2.5764549
14645,5.3429832
14646,5.0715513
14647,5.6649647
14648,5.2499595
14649,2.298514
14650,7.168541
14651,3.5337908
14652,3.28113
14653,4.6849675
14654,2.4179459
14655,4.9231663
14656,5.1361756
14657,5.7584515
14658,4.1950636
14659,4.5620975
14660,3.431749
14661,1.921597
14662,5.8741465
14663,4.499301
14664,5.9277277
14665,5.786438
14666,5.4520655
14667,5.8143597
14668,1.775314
14669,3.8487678
14670,3.6010156
14671,5.7025633
14672,4.5959883
14673,4.8909717
14674,5.3119893
14675,4.940211
14676,3.1346192
14677,2.060309
14678,3.1225274
14679,5.238696
14680,4.3727264
14681,2.500921
14682,5.1923194
14683,4.5909967
14684,5.5389295
14685,5.063795
14686,5.6961627
14687,2.6286783
14688,4.4981475
14689,2.2865171
14690,3.633088
14691,2.241088
14692,5.7719903
14693,5.8287735
14694,4.787342
14695,4.9611483
14696,5.5310383
14697,5.3672686
14698,5.4419074
14699,2.893856
14700,2.0455513
14701,5.8513346
14702,6.792772
14703,3.282972
14704,5.0743175
14705,3.1988378
14706,5.6772604
14707,4.2984586
14708,5.467613
14709,5.125316
14710,4.1990886
14711,4.9618244
14712,5.27303
14713,4.653312
14714,2.005196
14715,4.36131
14716,3.5890634
14717,4.694674
14718,5.6288986
14719,5.804631
14720,4.235918
14721,3.9812698
14722,6.067566
14723,5.6304708
14724,5.74126
14725,2.5434844
14726,5.621225
14727,2.7211428
14728,6.800472
14729,5.514269
14730,3.689556
14731,5.4780517
14732,5.5989246
14733,5.8548636
14734,4.6246905
14735,5.9151297
14736,5.061713
14737,6.513865
14738,3.9482164
14739,4.998757
14740,5.7363687
14741,2.5692377
14742,5.783031
14743,4.8676944
14744,5.311261
14745,3.0292292
14746,5.0197406
14747,5.6011076
14748,2.253777
14749,4.287259
14750,3.7351654
14751,2.7819574
14752,6.0913057
14753,6.0332317
14754,3.0329568
14755,3.764726
14756,4.1309824
14757,5.3343377
14758,2.018713
14759,6.1644073
14760,3.7033253
14761,4.9509015
14762,5.53811
14763,6.4600034
14764,5.028563
14765,5.4513826
14766,5.9572496
14767,5.2903066
14768,3.5531523
14769,5.44815
14770,4.877952
14771,2.782666
14772,5.9268327
14773,5.293008
14774,5.6104927
14775,5.002738
14776,5.3369513
14777,3.789896
14778,5.9386044
14779,6.315742
14780,5.6902905
14781,5.7181697
14782,5.0143266
14783,4.2534347
14784,5.6263847
14785,10.774047
14786,6.1840744
14787,4.2128634
14788,5.442281
14789,3.5565996
14790,5.8875437
14791,5.6354437
14792,5.0169
14793,5.0487895
14794,5.125295
14795,4.687444
14796,2.934375
14797,2.9427164
14798,4.509254
14799,5.6029596
14800,5.487803
14801,2.3486102
14802,6.774043
14803,5.3741817
14804,6.460399
14805,4.0681744
14806,3.6281328
14807,5.843501
14808,5.1463666
14809,6.400546
14810,5.1659055
14811,3.8212674
14812,6.203679
14813,5.250385
14814,5.117945
14815,5.736243
14816,3.90467
14817,5.2498612
14818,3.795436
14819,5.353328
14820,5.968869
14821,4.8635798
14822,2.84714
14823,4.3872647
14824,2.9590611
14825,3.6473975
14826,4.3136992
14827,2.0289264
14828,5.010403
14829,2.730548
14830,5.6891675
14831,4.979169
14832,5.914133
14833,6.043549
14834,5.4356766
14835,2.6426706
14836,5.6256614
14837,5.3360515
14838,5.3027086
14839,5.666946
14840,5.801292
14841,5.6693835
14842,5.5110884
14843,2.4639564
14844,5.4168553
14845,2.8471756
14846,3.3582995
14847,3.9748917
14848,5.122111
14849,2.0440588
14850,5.6935062
14851,5.7553797
14852,4.770411
14853,5.4703054
14854,4.2728825
14855,4.102066
14856,6.345391
14857,5.736736
14858,5.752365
14859,4.5316916
14860,5.9063406
14861,3.694723
14862,5.985827
14863,6.431851
14864,5.3280506
14865,2.5053368
14866,4.1310434
14867,2.1912413
14868,6.134171
14869,2.1010237
14870,5.964601
14871,5.1869497
14872,9.781067
14873,3.6794527
14874,4.312717
14875,3.1023867
14876,2.5651467
14877,6.3498135
14878,2.519767
14879,5.4545083
14880,5.1504946
14881,5.998223
14882,5.1643553
14883,5.703319
14884,5.440973
14885,4.6543293
14886,4.6195636
14887,3.9290335
14888,4.177943
14889,5.4611483
14890,5.9059153
14891,4.992109
14892,3.1238806
14893,5.7104573
14894,5.5130677
14895,3.9060335
14896,4.7452583
14897,2.7425869
14898,5.847522
14899,6.382828
14900,5.027794
14901,3.7042003
14902,5.353002
14903,5.087734
14904,4.977172
14905,4.3129563
14906,6.37229
14907,3.9052274
14908,6.004608
14909,5.3705435
14910,6.184252
14911,4.740203
14912,4.262368
14913,4.1014786
14914,5.6557913
14915,4.3204374
14916,2.73571
14917,4.2659717
14918,4.6815767
14919,5.9847894
14920,2.935378
14921,2.6585414
14922,5.9997234
14923,4.482798
14924,3.7285533
14925,5.6740675
14926,5.371888
14927,3.6967657
14928,2.8515975
14929,4.590665
14930,5.0118546
14931,3.225333
14932,4.340905
14933,6.2571745
14934,6.138284
14935,5.831044
14936,6.0948305
14937,4.8861904
14938,6.0249867
14939,5.309939
14940,3.877499
14941,4.9465194
14942,5.2549734
14943,5.75941
14944,4.969395
14945,4.343313
14946,5.9544578
14947,3.981895
14948,5.908816
14949,3.672482
14950,6.0250516
14951,3.152669
14952,5.2984977
14953,6.525545
14954,5.187122
14955,6.271919
14956,2.587938
14957,5.3939533
14958,5.1601014
14959,5.779543
14960,3.742925
14961,5.491394
14962,4.213431
14963,3.1275992
14964,2.5063536
14965,4.3679395
14966,4.794479
14967,6.697049
14968,3.4845483
14969,3.883505
14970,7.418738
14971,5.9511166
14972,6.036611
14973,2.612037
14974,3.0676684
14975,3.74871
14976,4.39694
14977,1.762323
14978,3.4730034
14979,6.5584564
14980,3.3445492
14981,4.821002
14982,2.230112
14983,4.4347925
14984,4.396765
14985,4.910658
14986,5.860208
14987,5.092246
14988,6.265493
14989,4.4848924
14990,4.6144166
14991,5.7733355
14992,6.2032247
14993,4.986701
14994,4.285994
14995,4.788349
14996,4.65427
14997,4.5686
14998,4.626661
14999,4.518431
15000,4.92323
15001,6.4227023
15002,3.8063836
15003,6.1742873
15004,5.3967156
15005,2.567702
15006,6.1171393
15007,5.569474
15008,6.0256214
15009,5.7824144
15010,5.4711885
15011,5.6529016
15012,4.140373
15013,4.93555
15014,5.930933
15015,3.530572
15016,5.1139016
15017,4.5103927
15018,3.5158224
15019,2.6015043
15020,5.9420123
15021,5.981894
15022,3.3331332
15023,2.6543598
15024,4.3451495
15025,3.6155343
15026,4.7559342
15027,6.495307
15028,5.3646708
15029,6.3758826
15030,4.724194
15031,5.806114
15032,4.4003882
15033,5.663161
15034,2.5102239
15035,5.2987614
15036,2.469658
15037,5.795648
15038,3.473792
15039,1.7194316
15040,4.318667
15041,5.3739076
15042,3.203427
15043,5.2612996
15044,5.1951036
15045,4.497896
15046,5.9016266
15047,5.867961
15048,6.4683843
15049,4.027732
15050,2.7742229
15051,3.6658378
15052,6.268987
15053,3.266278
15054,5.655626
15055,5.1628156
15056,5.542042
15057,4.1168237
15058,6.014371
15059,5.901333
15060,3.7657049
15061,5.022886
15062,5.250001
15063,5.1203246
15064,3.161865
15065,2.9085574
15066,5.733826
15067,5.203811
15068,4.524584
15069,6.0225434
15070,4.7837715
15071,6.4438214
15072,6.6258917
15073,3.9651291
15074,6.82609
15075,4.2239466
15076,6.0185986
15077,5.8582687
15078,5.1933737
15079,5.5298276
15080,2.9931095
15081,5.568883
15082,4.6264315
15083,2.1025643
15084,5.6692095
15085,1.8881315
15086,2.652428
15087,5.2798605
15088,5.640322
15089,5.9777284
15090,5.0011535
15091,6.373084
15092,6.234783
15093,5.7422624
15094,6.186567
15095,4.3227625
15096,4.0595093
15097,3.4809754
15098,5.3899603
15099,5.7905746
15100,5.6393065
15101,5.8888855
15102,6.2745004
15103,5.118001
15104,3.0225418
15105,5.3477077
15106,5.8682055
15107,3.1814144
15108,4.8380895
15109,5.456593
15110,3.5813403
15111,5.1230965
15112,6.2342763
15113,5.546501
15114,5.9123116
15115,3.4506252
15116,4.450732
15117,6.916098
15118,4.4595985
15119,5.6564674
15120,2.8789215
15121,6.3294487
15122,5.370706
15123,2.2648222
15124,5.663366
15125,5.2442636
15126,1.6022724
15127,4.245693
15128,4.7588973
15129,4.303678
15130,3.3867633
15131,5.1920166
15132,4.077996
15133,4.7766004
15134,5.159315
15135,3.7064748
15136,2.833656
15137,4.338495
15138,5.2858787
15139,4.3515315
15140,6.236763
15141,4.7402134
15142,5.278492
15143,5.196078
15144,5.4293957
15145,5.5344396
15146,5.2277546
15147,3.8741417
15148,4.865381
15149,5.5046906
15150,5.74059
15151,5.056077
15152,4.1132517
15153,4.918843
15154,4.922008
15155,2.6536937
15156,3.898466
15157,1.6458371
15158,5.1447296
15159,5.3952665
15160,3.4998085
15161,6.589821
15162,2.4372914
15163,6.192848
15164,2.6923928
15165,6.4264097
15166,6.1030455
15167,5.660922
15168,5.536013
15169,5.6487484
15170,5.1527786
15171,5.251389
15172,5.9573655
15173,4.580536
15174,5.5219445
15175,5.3119245
15176,3.0250306
15177,4.1861
15178,4.120679
15179,6.261929
15180,5.386838
15181,5.5041995
15182,4.987176
15183,5.6990204
15184,3.6146188
15185,6.029828
15186,5.8442926
15187,2.5658758
15188,2.6350932
15189,4.8698335
15190,5.7225037
15191,5.1982856
15192,5.4653196
15193,5.110387
15194,6.5562696
15195,5.4718375
15196,5.6692104
15197,3.12352
15198,5.9452558
15199,3.6720002
15200,3.1958835
15201,2.1149309
15202,4.436626
15203,5.124036
15204,4.2915545
15205,4.4602375
15206,3.3323581
15207,4.7722607
15208,2.9709764
15209,5.077136
15210,6.232785
15211,4.1464033
15212,2.1071198
15213,4.3828425
15214,3.636124
15215,5.800876
15216,5.892988
15217,4.648043
15218,3.023028
15219,3.9392822
15220,3.0565581
15221,5.2287245
15222,5.4525843
15223,5.2363453
15224,2.3258939
15225,6.0905094
15226,2.9285996
15227,5.1110306
15228,4.9513016
15229,4.100004
15230,3.9643395
15231,3.9769824
15232,5.6633034
15233,4.196345
15234,3.9971406
15235,5.0180383
15236,4.8300767
15237,4.626886
15238,5.4074254
15239,4.2326508
15240,3.9081185
15241,4.95411
15242,5.312664
15243,3.065326
15244,2.8604176
15245,2.4758193
15246,5.9228444
15247,5.7017794
15248,5.0695343
15249,5.3941736
15250,5.46106
15251,2.230131
15252,6.0012016
15253,4.695465
15254,5.597561
15255,4.3019514
15256,5.7137113
15257,2.7019117
15258,5.598152
15259,2.323616
15260,5.0753703
15261,5.6912165
15262,5.49805
15263,4.4602184
15264,6.460735
15265,6.367401
15266,2.0671017
15267,6.544471
15268,6.875811
15269,3.9304667
15270,5.7741446
15271,4.2639875
15272,3.42566
15273,2.42949
15274,3.061412
15275,6.400167
15276,4.356115
15277,5.4376807
15278,6.043549
15279,5.9222445
15280,2.057003
15281,4.8287992
15282,6.1032634
15283,1.9796066
15284,4.399613
15285,2.1572356
15286,4.6906757
15287,2.76189
15288,5.9206395
15289,3.6918523
15290,4.2142787
15291,5.8930593
15292,3.991895
15293,6.005818
